"EpocaAño","Cumplimiento estrategia Mtto","CumplimientoProgramaMtto","ReadyBAcklog","HH Actv Gnerales","HH En la Maquina","Otras HH","TipoMantenimiento","Disciplina","Fe.CreadaOrden","fe.Ejecutada","dias_para_diferencia"
"Verano",0.881,0.912,5.93,1.2,2,0.7,"Preventivo","Electricidad",2019-11-19,2020-03-10,112
"Verano",0.881,0.912,5.93,1.3,2,0,"Preventivo","Electricidad",2019-11-19,2020-03-10,112
"Verano",0.881,0.912,5.93,0.1,2,0.4,"Preventivo","Electricidad",2019-11-19,2020-03-10,112
"Verano",0.881,0.912,5.93,0.3,3.5,0.8,"Correctivo","Electricidad",2020-02-20,2020-03-10,19
"Verano",0.881,0.912,5.93,0.5,11,1.7,"Correctivo","Instrumentos",2019-06-27,2020-03-12,259
"Verano",0.881,0.912,5.93,0.5,8,0.9,"Correctivo","Instrumentos",2019-06-27,2020-03-12,259
"Verano",0.881,0.912,5.93,0.5,8,0.9,"Correctivo","Instrumentos",2019-06-27,2020-03-12,259
"Verano",0.881,0.912,5.93,0.5,8.5,0.6,"Correctivo","Instrumentos",2019-07-04,2020-03-12,252
"Verano",0.881,0.912,5.93,0.5,8,0.9,"Correctivo","Instrumentos",2019-06-27,2020-03-12,259
"Verano",0.881,0.912,5.93,0.5,8,0.9,"Correctivo","Instrumentos",2019-06-27,2020-03-12,259
"Verano",0.881,0.912,5.93,0.2,9,0,"Correctivo","Instrumentos",2019-06-27,2020-03-12,259
"Verano",0.881,0.912,5.93,0.5,8.5,0.6,"Correctivo","Instrumentos",2019-07-04,2020-03-12,252
"Verano",0.881,0.912,5.93,0.2,7,1.8,"Correctivo","Electricidad",2020-04-14,2020-03-16,-29
"Verano",0.881,0.912,5.93,0.5,8,0,"Correctivo","Instrumentos",2020-02-26,2020-03-17,20
"Verano",0.881,0.912,5.93,0,2,0.6,"Preventivo","Instrumentos",2020-01-30,2020-03-17,47
"Verano",0.881,0.912,5.93,0.5,6,0.8,"Correctivo","Instrumentos",2020-02-20,2020-03-17,26
"Verano",0.881,0.912,5.93,0.8,7,1.4,"Correctivo","Instrumentos",2020-02-06,2020-03-17,40
"Verano",0.881,0.912,5.93,0.5,8,0.9,"Correctivo","Instrumentos",2020-02-20,2020-03-17,26
"Verano",0.881,0.912,5.93,0,2,2.4,"Preventivo","Instrumentos",2019-12-10,2020-03-17,98
"Verano",0.881,0.912,5.93,0.2,4,0,"Correctivo","Instrumentos",2020-01-16,2020-03-17,61
"Verano",0.881,0.912,5.93,0.3,2,0.6,"Preventivo","Instrumentos",2019-12-10,2020-03-17,98
"Verano",0.881,0.912,5.93,0.3,6,0.8,"Correctivo","Instrumentos",2020-02-17,2020-03-17,29
"Verano",0.881,0.912,5.93,1,10,0.9,"Correctivo","Instrumentos",2020-02-28,2020-03-17,18
"Verano",0.881,0.912,5.93,0,10,2.9,"Correctivo","Instrumentos",2020-02-26,2020-03-17,20
"Verano",0.881,0.912,5.93,0.3,6,0.8,"Correctivo","Instrumentos",2020-02-17,2020-03-17,29
"Verano",0.881,0.912,5.93,0.3,2,0.6,"Preventivo","Instrumentos",2019-12-10,2020-03-17,98
"Verano",0.881,0.912,5.93,0.3,2,0.6,"Preventivo","Instrumentos",2020-01-30,2020-03-17,47
"Verano",0.881,0.912,5.93,0,12,0,"Correctivo","Instrumentos",2020-03-17,2020-03-17,0
"Verano",0.881,0.912,5.93,0,2,0.6,"Preventivo","Instrumentos",2019-12-10,2020-03-17,98
"Verano",0.881,0.912,5.93,1,10,0.9,"Correctivo","Instrumentos",2020-02-10,2020-03-17,36
"Verano",0.881,0.912,5.93,0.8,6,3.4,"Correctivo","Pozoz",2020-02-17,2020-03-17,29
"Verano",0.881,0.912,5.93,0.2,2,0,"Correctivo","Pozoz",2019-10-08,2020-03-17,161
"Verano",0.881,0.912,5.93,0.5,4.7,0,"Correctivo","Instrumentos",2020-02-17,2020-03-17,29
"Verano",0.881,0.912,5.93,0.5,5,0.7,"Correctivo","Instrumentos",2020-02-05,2020-03-17,41
"Verano",0.881,0.912,5.93,0.7,7.3,1.1,"Correctivo","Instrumentos",2019-11-07,2020-03-17,131
"Verano",0.881,0.912,5.93,0.2,3.8,0,"Correctivo","Instrumentos",2020-03-02,2020-03-17,15
"Verano",0.881,0.912,5.93,0.5,4,0.6,"Correctivo","Instrumentos",2020-02-26,2020-03-17,20
"Verano",0.881,0.912,5.93,0.5,8,0.4,"Correctivo","Instrumentos",2020-03-05,2020-03-17,12
"Verano",0.881,0.912,5.93,0.5,8,0.9,"Correctivo","Instrumentos",2020-03-05,2020-03-17,12
"Verano",0.881,0.912,5.93,1,22,2.4,"Correctivo","Instrumentos",2020-01-07,2020-03-17,70
"Verano",0.881,0.912,5.93,0.5,6,0,"Correctivo","Instrumentos",2020-02-05,2020-03-17,41
"Verano",0.881,0.912,5.93,0,4,0,"Correctivo","Instrumentos",2020-02-26,2020-03-17,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-03-06,2020-03-18,12
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0.5,8,0.6,"Correctivo","Instrumentos",2019-06-27,2020-03-18,265
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0.5,8,0.6,"Correctivo","Instrumentos",2019-06-27,2020-03-18,265
"Verano",0.881,0.912,5.93,0,1,0,"Preventivo","Instrumentos",2019-07-29,2020-03-18,233
"Verano",0.881,0.912,5.93,0,10,0,"Correctivo","Instrumentos",2019-06-27,2020-03-18,265
"Verano",0.881,0.912,5.93,1,3,0,"Preventivo","Linea de Mtto",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,4,0,"Preventivo","Instrumentos",2019-12-10,2020-03-18,99
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,2,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2019-11-19,2020-03-18,120
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2020-02-27,2020-03-18,20
"Verano",0.881,0.912,5.93,0.3,4,0.9,"Correctivo","Electricidad",2020-03-31,2020-03-19,-12
"Verano",0.881,0.912,5.93,1.5,14,2.5,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.4,15,1.8,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,1.3,6,1.9,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,6,2.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.1,7.2,0.8,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0,17.6,1.2,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Preventivo","Mecanica",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0,1.2,0,"Preventivo","Mecanica CBM",2019-11-20,2020-03-20,121
"Verano",0.881,0.912,5.93,0.1,0.4,0,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,1.3,6,1.7,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.1,2.4,0,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.7,8,0.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.4,10,2.8,"Preventivo","Mecanica CBM",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.2,7,1.4,"Correctivo","Mecanica CBM",2020-02-21,2020-03-20,28
"Verano",0.881,0.912,5.93,0.2,2.4,0,"Preventivo","Mecanica CBM",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.2,1.8,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.2,1.2,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.2,3,1.4,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,6,2.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0,0.4,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,4.3,1.1,"Correctivo","Mecanica",2020-02-21,2020-03-20,28
"Verano",0.881,0.912,5.93,1,16,1.3,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,1.6,20,0.6,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,14,2.4,"Correctivo","Mecanica",2019-08-29,2020-03-20,204
"Verano",0.881,0.912,5.93,0.2,3,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.4,13,1.4,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.2,2,0.6,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.2,2,0.6,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.5,9,1.5,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.1,1.5,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.1,1.3,0,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0,1,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,1.5,14,2.7,"Preventivo","Mecanica",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.8,8,1,"Correctivo","Mecanica",2020-02-24,2020-03-20,25
"Verano",0.881,0.912,5.93,1,12,2,"Preventivo","Mecanica VAL",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.5,7,2,"Preventivo","Mecanica VAL",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,0.5,7,1.2,"Preventivo","Mecanica VAL",2020-02-20,2020-03-20,29
"Verano",0.881,0.912,5.93,0.5,7,1.2,"Preventivo","Mecanica VAL",2020-02-20,2020-03-20,29
"Verano",0.881,0.912,5.93,1.5,6.5,1.2,"Preventivo","Mecanica VAL",2020-02-20,2020-03-20,29
"Verano",0.881,0.912,5.93,1.5,13,3.5,"Correctivo","Mecanica",2020-02-21,2020-03-20,28
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,9,1.6,"Preventivo","Mecanica",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.8,8.3,1.8,"Preventivo","Mecanica",2019-07-29,2020-03-20,235
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.5,14,3.5,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,0.7,8,0.3,"Preventivo","Mecanica",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.3,2,2.6,"Preventivo","Instrumentos",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.8,2,0.3,"Preventivo","Mecanica",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,1.3,2,0.2,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,1.5,14,2.5,"Correctivo","Mecanica",2019-09-06,2020-03-20,196
"Verano",0.881,0.912,5.93,1.5,20,2.5,"Correctivo","Mecanica",2019-12-04,2020-03-20,107
"Verano",0.881,0.912,5.93,0.8,4,0.8,"Correctivo","Mecanica",2020-02-11,2020-03-20,38
"Verano",0.881,0.912,5.93,1,14.5,1.7,"Correctivo","Mecanica",2020-01-13,2020-03-20,67
"Verano",0.881,0.912,5.93,0.2,5,1.1,"Preventivo","Mecanica",2019-06-14,2020-03-20,280
"Verano",0.881,0.912,5.93,0.3,5,0,"Preventivo","Mecanica",2019-06-14,2020-03-20,280
"Verano",0.881,0.912,5.93,0.8,2.5,0,"Correctivo","Mecanica",2020-02-13,2020-03-20,36
"Verano",0.881,0.912,5.93,0.8,7,1.3,"Preventivo","Mecanica",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.8,9.3,1.1,"Correctivo","Mecanica",2020-02-26,2020-03-20,23
"Verano",0.881,0.912,5.93,0.1,10,0.8,"Correctivo","Instrumentos",2019-06-26,2020-03-20,268
"Verano",0.881,0.912,5.93,0.3,4,0.6,"Preventivo","Mecanica",2019-06-14,2020-03-20,280
"Verano",0.881,0.912,5.93,0,1.3,0,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Correctivo","Mecanica",2020-03-02,2020-03-20,18
"Verano",0.881,0.912,5.93,0.1,2,0,"Correctivo","Mecanica CBM",2020-02-28,2020-03-20,21
"Verano",0.881,0.912,5.93,0.8,2,0.3,"Preventivo","Mecanica",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,1.3,2,0.2,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.5,12,3,"Preventivo","Mecanica VAL",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.5,12,3,"Preventivo","Mecanica VAL",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.8,7.3,1.2,"Preventivo","Mecanica",2019-08-16,2020-03-20,217
"Verano",0.881,0.912,5.93,0.8,9,1.2,"Preventivo","Mecanica",2019-07-29,2020-03-20,235
"Verano",0.881,0.912,5.93,0.8,7.3,1.5,"Preventivo","Mecanica",2019-08-16,2020-03-20,217
"Verano",0.881,0.912,5.93,0,9,1.4,"Correctivo","Mecanica",2020-01-25,2020-03-20,55
"Verano",0.881,0.912,5.93,0.6,9,1,"Correctivo","Mecanica",2020-02-06,2020-03-20,43
"Verano",0.881,0.912,5.93,1.5,14,2.5,"Correctivo","Mecanica",2020-01-25,2020-03-20,55
"Verano",0.881,0.912,5.93,0.1,2,0,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0,7,0,"Preventivo","Mecanica VAL",2020-02-28,2020-03-20,21
"Verano",0.881,0.912,5.93,1.3,2,1,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,10,1.4,"Preventivo","Mecanica",2019-07-29,2020-03-20,235
"Verano",0.881,0.912,5.93,0.5,9,1.6,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,0.8,9,1.1,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Correctivo","Mecanica",2020-02-26,2020-03-20,23
"Verano",0.881,0.912,5.93,0.3,8,0.9,"Correctivo","Mecanica VAL",2019-12-16,2020-03-20,95
"Verano",0.881,0.912,5.93,1.5,14,2.5,"Correctivo","Mecanica VAL",2020-02-18,2020-03-20,31
"Verano",0.881,0.912,5.93,0.8,7,1.3,"Correctivo","Mecanica",2019-12-16,2020-03-20,95
"Verano",0.881,0.912,5.93,1.4,14,2.6,"Correctivo","Mecanica",2019-11-25,2020-03-20,116
"Verano",0.881,0.912,5.93,0.8,8.8,1.7,"Correctivo","Mecanica",2020-02-10,2020-03-20,39
"Verano",0.881,0.912,5.93,0.5,12,2.5,"Preventivo","Mecanica VAL",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0,3,0.9,"Correctivo","Mecanica VAL",2020-02-10,2020-03-20,39
"Verano",0.881,0.912,5.93,0.8,16,1.8,"Preventivo","Mecanica VAL",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,0,9,1.6,"Correctivo","Mecanica",2020-02-19,2020-03-20,30
"Verano",0.881,0.912,5.93,0.3,1.5,0,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,1.3,14,2.3,"Correctivo","Mecanica",2020-02-06,2020-03-20,43
"Verano",0.881,0.912,5.93,0,2,0.5,"Correctivo","Mecanica",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,0,0.2,0,"Preventivo","Mecanica CBM",2020-01-30,2020-03-20,50
"Verano",0.881,0.912,5.93,0,0.2,0,"Preventivo","Mecanica CBM",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.4,4,0.9,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.7,8,1.3,"Correctivo","Instrumentos",2019-06-27,2020-03-20,267
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,9,1,"Preventivo","Mecanica",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Preventivo","Mecanica",2019-07-29,2020-03-20,235
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Correctivo","Mecanica",2020-01-25,2020-03-20,55
"Verano",0.881,0.912,5.93,0.3,6,0,"Correctivo","Mecanica VAL",2019-11-26,2020-03-20,115
"Verano",0.881,0.912,5.93,0.3,4,0,"Preventivo","Mecanica VAL",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,1.5,14,2.4,"Correctivo","Mecanica",2019-11-28,2020-03-20,113
"Verano",0.881,0.912,5.93,0.8,12.5,1.9,"Correctivo","Mecanica",2020-02-06,2020-03-20,43
"Verano",0.881,0.912,5.93,0.8,8.8,1.7,"Preventivo","Mecanica",2019-07-29,2020-03-20,235
"Verano",0.881,0.912,5.93,0.6,9,1.8,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,0.8,8.8,1.1,"Correctivo","Mecanica",2020-02-12,2020-03-20,37
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Correctivo","Mecanica",2020-01-08,2020-03-20,72
"Verano",0.881,0.912,5.93,0.3,2,0,"Preventivo","Mecanica VAL",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,0.1,0.4,0,"Preventivo","Mecanica CBM",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.2,2,0.9,"Preventivo","Mecanica",2019-10-07,2020-03-20,165
"Verano",0.881,0.912,5.93,0.8,9,1.4,"Correctivo","Mecanica",2020-02-12,2020-03-20,37
"Verano",0.881,0.912,5.93,0.5,9,1.9,"Correctivo","Mecanica",2020-02-24,2020-03-20,25
"Verano",0.881,0.912,5.93,1.5,18,2.5,"Correctivo","Mecanica",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,0.4,3.5,0.9,"Correctivo","Mecanica",2020-02-20,2020-03-20,29
"Verano",0.881,0.912,5.93,0.4,3.5,0.6,"Correctivo","Mecanica",2020-02-20,2020-03-20,29
"Verano",0.881,0.912,5.93,1.5,8,1.8,"Correctivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,9,1.5,"Correctivo","Mecanica",2020-01-20,2020-03-20,60
"Verano",0.881,0.912,5.93,1,14,3,"Correctivo","Mecanica",2020-02-26,2020-03-20,23
"Verano",0.881,0.912,5.93,0.5,10,0,"Correctivo","Instrumentos",2019-11-14,2020-03-20,127
"Verano",0.881,0.912,5.93,1,19.5,1.4,"Correctivo","Mecanica",2020-02-06,2020-03-20,43
"Verano",0.881,0.912,5.93,0.8,4,0,"Correctivo","Mecanica",2020-01-31,2020-03-20,49
"Verano",0.881,0.912,5.93,0.8,7,1.4,"Preventivo","Mecanica",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.8,7,1.6,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.8,7,1.3,"Preventivo","Mecanica",2019-12-10,2020-03-20,101
"Verano",0.881,0.912,5.93,0.5,7,0.8,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,1.3,4,3.5,"Correctivo","Pozoz",2019-12-18,2020-03-20,93
"Verano",0.881,0.912,5.93,0.3,3,0,"Preventivo","Linea de Mtto",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.3,3,0,"Preventivo","Linea de Mtto",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.3,3,0,"Preventivo","Linea de Mtto",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.5,7,2.5,"Correctivo","Linea de Mtto",2019-09-05,2020-03-20,197
"Verano",0.881,0.912,5.93,0.5,7,2.5,"Correctivo","Linea de Mtto",2019-09-05,2020-03-20,197
"Verano",0.881,0.912,5.93,0.3,2,0.3,"Correctivo","Mecanica",2020-02-11,2020-03-20,38
"Verano",0.881,0.912,5.93,0.8,4.3,1.1,"Correctivo","Mecanica",2020-02-21,2020-03-20,28
"Verano",0.881,0.912,5.93,0.2,2,0.3,"Preventivo","Mecanica",2019-11-19,2020-03-20,122
"Verano",0.881,0.912,5.93,0.4,4,0.9,"Correctivo","Mecanica",2020-02-11,2020-03-20,38
"Verano",0.881,0.912,5.93,0.8,7,1.5,"Correctivo","Mecanica",2020-01-07,2020-03-20,73
"Verano",0.881,0.912,5.93,0.8,4,0,"Correctivo","Mecanica",2020-02-14,2020-03-20,35
"Verano",0.881,0.912,5.93,0.8,4,0.9,"Correctivo","Mecanica",2020-02-04,2020-03-20,45
"Verano",0.881,0.912,5.93,0.4,4,0.9,"Correctivo","Mecanica",2020-02-07,2020-03-20,42
"Verano",0.881,0.912,5.93,0,8,1.9,"Correctivo","Mecanica VAL",2020-02-10,2020-03-20,39
"Verano",0.881,0.912,5.93,0.3,6,1.6,"Correctivo","Mecanica VAL",2019-11-15,2020-03-20,126
"Verano",0.881,0.912,5.93,0.8,9,1.5,"Correctivo","Mecanica",2020-02-13,2020-03-20,36
"Verano",0.881,0.912,5.93,0,9,1,"Correctivo","Mecanica",2020-02-13,2020-03-20,36
"Verano",0.881,0.912,5.93,0,9,3.1,"Correctivo","Mecanica",2020-02-13,2020-03-20,36
"Verano",0.881,0.912,5.93,0.8,3.3,1.1,"Correctivo","Mecanica",2020-02-24,2020-03-20,25
"Verano",0.881,0.912,5.93,0,15,3.2,"Correctivo","Mecanica VAL",2020-01-14,2020-03-20,66
"Verano",0.881,0.912,5.93,0.8,7,0.9,"Correctivo","Mecanica",2020-01-31,2020-03-20,49
"Verano",0.881,0.912,5.93,0.3,6,1.2,"Correctivo","Instrumentos",2020-02-04,2020-03-24,49
"Verano",0.881,0.912,5.93,0,3,0,"Preventivo","Instrumentos",2019-10-07,2020-03-24,169
"Verano",0.881,0.912,5.93,0.3,7,1.3,"Preventivo","Electricidad",2019-10-07,2020-03-25,170
"Verano",0.881,0.912,5.93,0.5,7,1.6,"Preventivo","Electricidad",2019-10-05,2020-03-25,172
"Verano",0.881,0.912,5.93,0.5,2,0,"Preventivo","Electricidad",2019-07-29,2020-03-25,240
"Verano",0.881,0.912,5.93,0.8,6.5,1.6,"Correctivo","Electricidad",2019-09-23,2020-03-25,184
"Verano",0.881,0.912,5.93,0.3,4,1.3,"Correctivo","Electricidad",2019-10-30,2020-03-25,147
"Verano",0.881,0.912,5.93,0.3,5.7,0.8,"Correctivo","Electricidad",2019-12-17,2020-03-25,99
"Verano",0.881,0.912,5.93,0,2,1,"Correctivo","Electricidad",2019-11-18,2020-03-25,128
"Verano",0.881,0.912,5.93,0,3.5,0.6,"Correctivo","Electricidad",2019-11-05,2020-03-25,141
"Verano",0.881,0.912,5.93,0,3.5,1,"Correctivo","Electricidad",2019-11-05,2020-03-25,141
"Verano",0.881,0.912,5.93,0.1,3,0,"Correctivo","Mecanica CBM",2019-12-09,2020-03-25,107
"Verano",0.881,0.912,5.93,0.3,6,0.8,"Correctivo","Electricidad",2019-10-01,2020-03-25,176
"Verano",0.881,0.912,5.93,0.2,2,1,"Correctivo","Electricidad",2019-07-24,2020-03-25,245
"Verano",0.881,0.912,5.93,0.3,1,2,"Preventivo","Electricidad",2019-10-07,2020-03-25,170
"Verano",0.881,0.912,5.93,0,2,0,"Correctivo","Electricidad",2019-12-23,2020-03-25,93
"Verano",0.881,0.912,5.93,0.5,2,1.6,"Preventivo","Electricidad",2019-07-29,2020-03-25,240
"Verano",0.881,0.912,5.93,0.4,5,1,"Correctivo","Electricidad",2019-09-04,2020-03-25,203
"Verano",0.881,0.912,5.93,0.9,4,1.4,"Correctivo","Electricidad",2019-11-28,2020-03-25,118
"Verano",0.881,0.912,5.93,0.3,3,0,"Correctivo","Electricidad",2019-10-30,2020-03-25,147
"Verano",0.881,0.912,5.93,0.2,2.7,0.9,"Correctivo","Electricidad",2019-10-15,2020-03-25,162
"Verano",0.881,0.912,5.93,0.1,3,0,"Correctivo","Mecanica CBM",2019-12-09,2020-03-25,107
"Verano",0.881,0.912,5.93,0.6,4,3,"Correctivo","Electricidad",2019-10-10,2020-03-25,167
"Verano",0.881,0.912,5.93,1,6,0,"Correctivo","Electricidad",2019-08-05,2020-03-25,233
