"mes","semana","Epoca del año","estrategia Mtto","Programa Mtto","Ready back log","HH Actv Gnerales","HH En la Maquina","Otras HH","Disciplina","H Mantenimiento preventivo"
"2022-10","2022-40","Verano",0.995,0.9808,5,0.6,4,1.2,"Pozoz",499
"2022-10","2022-42","Verano",0.995,0.9808,5,0.1,1,1.1,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,7,1.4,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,22,1.6,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.8,7,1.5,"Mecanica VAL",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.8,9,1.5,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.9,9,0,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,12,1.8,"Mecanica VAL",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.3,9,1.5,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,7,1.7,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,7,1.7,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.2,7,1.9,"Mecanica VAL",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,9,2.3,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1.5,10,2.5,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.8,4,1.3,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,6,2.2,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.8,7.3,1.2,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,9,2,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.6,8,1.9,"Mecanica",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,8,1,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,7,2,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,8,1.1,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.2,3,0.9,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,9,1.1,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,8,1.6,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,8,1.1,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,8,1.6,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,8,2,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.1,3,0,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,7,1.9,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,6,2.1,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,6,1.5,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,6,1.1,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,4,2.2,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1.5,8,1.6,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,6,2.7,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,6,2.2,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,4,0.9,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,6,2.3,"Pozoz",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.3,8,0.8,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.6,7.5,1.1,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.3,5,0.4,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,6,1.5,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,6,1.2,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.1,6,0.5,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,2,1.6,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,6,1.5,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,7.5,0,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.5,9,3,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,7.5,0,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,1,7,1.1,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0,6,1.5,"Electricidad",858.3
"2022-10","2022-42","Verano",0.995,0.9808,5,0.7,12,1.8,"Instrumentos",858.3
"2022-10","2022-43","Verano",0.995,0.9808,5,0,6,0.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,1.3,20,1.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,6,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,5.5,0.7,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,6,0,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.2,4,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,5,0.9,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,5,0.9,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,6,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,1,6,2.7,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.2,2,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.2,6,0.9,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,4,0.4,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,6,0.7,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,6,1.4,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,4,0,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,10,0.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.2,4,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,7,2.4,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,3,1.1,"Pozoz",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,3,2.2,"Pozoz",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,3,0.7,"Pozoz",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,1,10,3.8,"Pozoz",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,14,1.9,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,12,0.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,6,0.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,6,1.4,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,3,1.3,"Pozoz",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,6,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.4,9,1,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,4,0.6,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.7,10,3.7,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.5,8,0.9,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0.3,4,1.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,1,0.8,"Instrumentos",845.9
"2022-10","2022-43","Verano",0.995,0.9808,5,0,2,0.8,"Instrumentos",845.9
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.8,9,1.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.4,12,0.8,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,7,0.9,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.5,18,2.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.8,9,1.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.5,10,2,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.2,9.5,1,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.6,8,2.8,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.5,10,1.1,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,10,1.2,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.3,14,2.1,"Mecanica VAL",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.5,8,1.6,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.5,9,0.8,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.2,10,1,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.5,9,1.1,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,10,0.9,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.5,18,2.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,5,0.6,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,10,0.9,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,10,0.6,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0,14,1,"Mecanica VAL",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1,6,2.2,"Pozoz",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.8,9,1.4,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1,6,2.6,"Pozoz",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.2,8,2.8,"Pozoz",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.8,10,0.3,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.8,7,1.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.8,7,1.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,4,1.4,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.4,7.9,1.4,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.5,18,2.5,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,1.5,22,2.2,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.3,7,0.6,"Mecanica",564.4
"2022-11","2022-44","Verano",0.9976,0.9857,5.23,0.7,20,1.4,"Mecanica",564.4
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.8,6,2.9,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1.5,8,1,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.8,8,0.8,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,8,1.1,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.8,7,1.2,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,2,0.8,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.8,8,1.9,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.3,8,0.8,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,8,1.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.7,8,0,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.8,9,1.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.1,2,0.4,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,7,1.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,7,1.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,9,2.5,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,8,0.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.3,8,0.7,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.7,9,0.9,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,4,0.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1.5,14,3,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,9,1.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1.5,14,3,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.6,4,1.4,"Pozoz",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.3,3,1.8,"Pozoz",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.9,7,2.3,"Pozoz",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,4,0.5,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.3,9,1,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.3,9,2.5,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,3,1.1,"Pozoz",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1,4,1.4,"Pozoz",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,18,3.3,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1,7,1.2,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1.3,13,2.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,5,1.1,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,1,0.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,1,12,1.4,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,9,2.5,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0,9,1.5,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.8,9,1.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.7,7,0.6,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,10,2.8,"Electricidad",375
"2022-11","2022-46","Verano",0.9976,0.9857,5.23,0.5,4,1.5,"Pozoz",375
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,7,1.4,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0,8,1.3,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.6,3,1.3,"Mecanica CBM",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.2,3,0,"Mecanica CBM",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.5,9,1.2,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0,8,1.3,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,7,1.4,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.2,3,0,"Mecanica CBM",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0,8,1.8,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1.5,18,2.5,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.3,3,0.8,"Mecanica CBM",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0,8,1.3,"Electricidad",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,10,1,"Mecanica CBM",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1.1,4,3.1,"Pozoz",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.5,4,1.2,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,9,1.5,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,9,1.5,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1.6,14,2.1,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1.3,14,2.1,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1.5,9,2.5,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1,18,1,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.7,14,3.5,"Mecanica VAL",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.7,14,3.5,"Mecanica VAL",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,9,1.5,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.5,1,1.2,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.3,5,0,"Mecanica VAL",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.4,3,1,"Mecanica CBM",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1,6,3,"Pozoz",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1,4,2.2,"Pozoz",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,1.5,18.5,1.4,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.8,9,1.5,"Mecanica",746.5
"2022-11","2022-47","Verano",0.9976,0.9857,5.23,0.5,8,1.4,"Mecanica",746.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,12,1.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.4,14,0.8,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,14,0.8,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.5,5,0.7,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.2,6,2.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.1,2,0,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1,12,3.2,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.5,4,1.2,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.1,4,0.5,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,10,0.9,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.1,4,0.7,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.2,2,0.4,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,6,1,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.5,4,1.3,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,4,1.4,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,3,0.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,4,0.8,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,4,1.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,10,0.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.2,4,0.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.2,1,0,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.5,22,2.8,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.7,5,0.6,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,0.4,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.1,3,0.8,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,1.3,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,4,1.1,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,0.7,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1,4,2.2,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,6,2.7,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.4,6,2.7,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,1.3,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1,4,1.6,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,1.5,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.2,7,2.9,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1,6,1.4,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.4,4,1.8,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.6,8,3.6,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,4,1.1,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.8,6,2.3,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1,4,2.6,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.6,3,1.2,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.6,3,0.4,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,1.5,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1.3,6,3,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.7,7,4,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,1,1.5,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.8,4.5,2.2,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.7,6,3.3,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,4,0.7,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,4,1.1,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,4,0,"Electricidad",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,4,0,"Electricidad",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,4,0,"Electricidad",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,4,0,"Electricidad",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,4,0,"Electricidad",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,2,0.2,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,4,1.2,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.1,3,0,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.2,3,0.4,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.1,3,0,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,1,10,1.2,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0,2,1.3,"Instrumentos",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.4,4,1.8,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.3,3,1.5,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,4,1.5,"Pozoz",861.5
"2022-11","2022-48","Verano",0.9976,0.9857,5.23,0.5,4,1.5,"Pozoz",861.5
"2022-1","2022-5","Verano",0.9968,0.9754,5.2,0,3,0.6,"Instrumentos",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1.3,18,2.3,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.5,6,1,"Mecanica VAL",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,18,2.9,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9.8,1.1,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9.3,1.1,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,18,3,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,6,0.9,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,14,1.4,"Mecanica CBM",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.4,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1.3,9.3,2,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,19,2.1,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1,18,2.8,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,9,1.5,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,1.3,18,2.3,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.3,6,2.1,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.8,4,1.2,"Mecanica",660.9
"2022-2","2022-5","Verano",0.9703,0.9786,5.3,0.1,4,1,"Mecanica VAL",660.9
